031_3, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
031_4, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
031_5, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
031_6, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
031_7, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
031_8, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
031_9, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
032_1, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
032_2, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
032_3, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
032_4, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
032_5, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
032_6, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
032_7, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
032_8, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
032_9, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
033_1, d2, [' T11', ' T2', ' T28'], [' c1:d2', ' c2:d3', ' d2:e3']
033_2, d2, [' T11', ' T2', ' T28'], [' c1:d2', ' c2:d3', ' d2:e3']
033_3, d3, [' T11', ' T28', ' U2', ' U20'], [' c2:d3', ' c3:d4', ' d2:e3', ' d3:e4']
033_4, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
033_5, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
033_6, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
033_7, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
033_8, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
033_9, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
034_1, d3, [' T11', ' T28', ' U2', ' U20'], [' c2:d3', ' c3:d4', ' d2:e3', ' d3:e4']
034_2, d4, [' U11', ' U2', ' U20', ' U28'], [' c3:d4', ' c4:d5', ' d3:e4', ' d4:e5']
034_3, d4, [' U11', ' U2', ' U20', ' U28'], [' c3:d4', ' c4:d5', ' d3:e4', ' d4:e5']
034_4, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
034_5, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
034_6, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
034_7, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
034_8, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
034_9, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
035_1, d5, [' U11', ' U28', ' V2', ' V20'], [' c4:d5', ' c5:d6', ' d4:e5', ' d5:e6']
035_2, d5, [' U11', ' U28', ' V2', ' V20'], [' c4:d5', ' c5:d6', ' d4:e5', ' d5:e6']
035_3, d6, [' V11', ' V2', ' V20', ' V28'], [' c5:d6', ' c6:d7', ' d5:e6', ' d6:e7']
035_4, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
035_5, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
035_6, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
035_7, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
035_8, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
035_9, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
036_1, d6, [' V11', ' V2', ' V20', ' V28'], [' c5:d6', ' c6:d7', ' d5:e6', ' d6:e7']
036_2, d7, [' V11', ' V28', ' W2', ' W20'], [' c6:d7', ' c7:d8', ' d6:e7', ' d7:e8']
036_3, d7, [' V11', ' V28', ' W2', ' W20'], [' c6:d7', ' c7:d8', ' d6:e7', ' d7:e8']
036_4, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
036_5, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
036_6, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
036_7, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
036_8, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
036_9, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
037_1, d8, [' W11', ' W2', ' W20', ' W28'], [' c7:d8', ' c8:d9', ' d7:e8', ' d8:e9']
037_2, d8, [' W11', ' W2', ' W20', ' W28'], [' c7:d8', ' c8:d9', ' d7:e8', ' d8:e9']
037_3, d9, [' W11', ' W28', ' X2', ' X20'], [' c8:d9', ' c9:d10', ' d8:e9', ' d9:e10']
037_4, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
037_5, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
037_6, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
037_7, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
037_8, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
037_9, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
038_1, d9, [' W11', ' W28', ' X2', ' X20'], [' c8:d9', ' c9:d10', ' d8:e9', ' d9:e10']
038_2, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
038_3, d10, [' X11', ' X2', ' X20', ' X28'], [' c10:d11', ' c9:d10', ' d10:e11', ' d9:e10']
038_4, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
038_5, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
038_6, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
038_7, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
038_8, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
038_9, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
039_1, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
039_2, d11, [' X11', ' X28', ' Y20'], [' c10:d11', ' d10:e11', ' d11:e12']
039_3, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
039_4, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
039_5, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
039_6, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
039_7, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
039_8, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
039_9, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
040_1, d12, [' Y20', ' Y28'], [' d11:e12', ' d12:e13']
040_2, d13, [' Y28'], [' d12:e13']
040_3, d13, [' Y28'], [' d12:e13']
040_4, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
040_5, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
040_6, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
040_7, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
040_8, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
040_9, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
041_1, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
041_2, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
041_3, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
041_4, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
041_5, e2, [' T12', ' T28'], [' d2:e3', ' e2:f3']
041_6, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
041_7, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
041_8, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
041_9, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
042_1, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
042_2, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
042_3, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
042_4, e3, [' T12', ' T28', ' U20', ' U3'], [' d2:e3', ' d3:e4', ' e2:f3', ' e3:f4']
042_5, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
042_6, e4, [' U12', ' U20', ' U28', ' U3'], [' d3:e4', ' d4:e5', ' e3:f4', ' e4:f5']
042_7, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
042_8, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
042_9, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
043_1, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
043_2, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
043_3, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
043_4, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
043_5, e5, [' U12', ' U28', ' V20', ' V3'], [' d4:e5', ' d5:e6', ' e4:f5', ' e5:f6']
043_6, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
043_7, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
043_8, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
043_9, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
044_1, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
044_2, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
044_3, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
044_4, e6, [' V12', ' V20', ' V28', ' V3'], [' d5:e6', ' d6:e7', ' e5:f6', ' e6:f7']
044_5, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
044_6, e7, [' V12', ' V28', ' W20', ' W3'], [' d6:e7', ' d7:e8', ' e6:f7', ' e7:f8']
044_7, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
044_8, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
044_9, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
045_1, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
045_2, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
045_3, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
045_4, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
045_5, e8, [' W12', ' W20', ' W28', ' W3'], [' d7:e8', ' d8:e9', ' e7:f8', ' e8:f9']
045_6, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
045_7, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
045_8, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
045_9, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
046_1, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
046_2, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
046_3, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
046_4, e9, [' W12', ' W28', ' X20', ' X3'], [' d8:e9', ' d9:e10', ' e8:f9', ' e9:f10']
046_5, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
046_6, e10, [' X12', ' X20', ' X28', ' X3'], [' d10:e11', ' d9:e10', ' e10:f11', ' e9:f10']
046_7, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
046_8, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
046_9, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
047_1, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
047_2, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
047_3, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
047_4, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
047_5, e11, [' X12', ' X28', ' Y20', ' Y3'], [' d10:e11', ' d11:e12', ' e10:f11', ' e11:f12']
047_6, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
047_7, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
047_8, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
047_9, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
048_1, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
048_2, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
048_3, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
048_4, e12, [' Y12', ' Y20', ' Y28', ' Y3'], [' d11:e12', ' d12:e13', ' e11:f12', ' e12:f13']
048_5, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
048_6, e13, [' Y12', ' Y28', ' Z3'], [' d12:e13', ' e12:f13', ' e13:f14']
048_7, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
048_8, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
048_9, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
049_1, e14, [' Z12', ' Z3'], [' e13:f14', ' e14:f15']
049_2, e14, [' Z12', ' Z3'], [' e13:f14', ' e14:f15']
049_3, e15, [' Z12'], [' e14:f15']
049_4, e14, [' Z12', ' Z3'], [' e13:f14', ' e14:f15']
049_5, e14, [' Z12', ' Z3'], [' e13:f14', ' e14:f15']
049_6, e15, [' Z12'], [' e14:f15']
049_7, f14, [' Z12', ' Z21', ' Z29', ' Z3'], [' e13:f14', ' e14:f15', ' f13:g14', ' f14:g15']
049_8, f14, [' Z12', ' Z21', ' Z29', ' Z3'], [' e13:f14', ' e14:f15', ' f13:g14', ' f14:g15']
049_9, f15, [' Z12', ' Z29'], [' e14:f15', ' f14:g15']
050_1, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_2, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_3, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
050_4, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_5, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_6, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
050_7, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_8, f2, [' T12', ' T29'], [' e2:f3', ' f2:g3']
050_9, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
051_1, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
051_2, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
051_3, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
051_4, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
051_5, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
051_6, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
051_7, f3, [' T12', ' T29', ' U21', ' U3'], [' e2:f3', ' e3:f4', ' f2:g3', ' f3:g4']
051_8, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
051_9, f4, [' U12', ' U21', ' U29', ' U3'], [' e3:f4', ' e4:f5', ' f3:g4', ' f4:g5']
052_1, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_2, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_3, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
052_4, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_5, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_6, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
052_7, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_8, f5, [' U12', ' U29', ' V21', ' V3'], [' e4:f5', ' e5:f6', ' f4:g5', ' f5:g6']
052_9, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
053_1, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
053_2, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
053_3, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
053_4, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
053_5, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
053_6, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
053_7, f6, [' V12', ' V21', ' V29', ' V3'], [' e5:f6', ' e6:f7', ' f5:g6', ' f6:g7']
053_8, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
053_9, f7, [' V12', ' V29', ' W21', ' W3'], [' e6:f7', ' e7:f8', ' f6:g7', ' f7:g8']
054_1, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_2, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_3, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
054_4, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_5, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_6, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
054_7, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_8, f8, [' W12', ' W21', ' W29', ' W3'], [' e7:f8', ' e8:f9', ' f7:g8', ' f8:g9']
054_9, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
055_1, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
055_2, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
055_3, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
055_4, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
055_5, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
055_6, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
055_7, f9, [' W12', ' W29', ' X21', ' X3'], [' e8:f9', ' e9:f10', ' f8:g9', ' f9:g10']
055_8, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
055_9, f10, [' X12', ' X21', ' X29', ' X3'], [' e10:f11', ' e9:f10', ' f10:g11', ' f9:g10']
056_1, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_2, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_3, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
056_4, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_5, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_6, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
056_7, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_8, f11, [' X12', ' X29', ' Y21', ' Y3'], [' e10:f11', ' e11:f12', ' f10:g11', ' f11:g12']
056_9, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
057_1, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
057_2, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
057_3, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
057_4, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
057_5, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
057_6, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
057_7, f12, [' Y12', ' Y21', ' Y29', ' Y3'], [' e11:f12', ' e12:f13', ' f11:g12', ' f12:g13']
057_8, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
057_9, f13, [' Y12', ' Y29', ' Z21', ' Z3'], [' e12:f13', ' e13:f14', ' f12:g13', ' f13:g14']
058_1, f14, [' Z12', ' Z21', ' Z29', ' Z3'], [' e13:f14', ' e14:f15', ' f13:g14', ' f14:g15']
058_2, f14, [' Z12', ' Z21', ' Z29', ' Z3'], [' e13:f14', ' e14:f15', ' f13:g14', ' f14:g15']
058_3, f15, [' Z12', ' Z29'], [' e14:f15', ' f14:g15']
058_4, f14, [' Z12', ' Z21', ' Z29', ' Z3'], [' e13:f14', ' e14:f15', ' f13:g14', ' f14:g15']
